actual_price,discount_percentage,rating,rating_count,category_median_price,brand_avg_price,brand_product_count,manufacturing_cost,quality_tier,price_to_cost_ratio,price_to_category_median_ratio,price_to_brand_avg_ratio,complexity_score,technology_level,feature_count,value_score,brand_strength,premium_index,price_elasticity,estimated_units_sold,seasonal_relevance,is_new_release,rating_x_count,category_Audio,category_Cameras,category_Climate Control,category_Computers,category_Home Entertainment,category_Home Improvement,category_Home Office,category_Kitchen Appliances,category_Mobile Accessories,category_Smartwatches,brand_tier_mid-range,price_segment_budget,price_segment_mid-range,price_segment_premium,product_type_input_device,is_price_outlier,discounted_price
1.8136402129313678e-05,25.8,0.82,0.0001222924804511,399.0,328.5,2,129.5,1.0,2.0,0.6491228070175439,0.7884322678843226,0.5,1.0,8.0,0.0144313492252857,16.120485094169734,0.0014348154796199,0.7751937984496123,1530.0,0.2,0.0,209.1,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.0007000001324682
4.915590370220878e-05,55.1,0.78,0.001184558536135,1699.0,364.0,4,189.5,1.0,2.0,0.2230723955267804,1.0412087912087913,0.5,1.0,8.0,0.0399455793149962,24.18988851703289,0.0004782628894275,0.3629764065335753,14820.0,0.2,0.0,1926.6,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.0010244121971042
0.0002464049116879,61.1,1.0,2.877470128263231e-05,1503.5,1555.0,1,777.5,1.0,2.0,1.034253408713003,1.0,0.5,1.0,8.0,0.0110456935847898,12.42453324894,0.0022994964297571,0.3273322422258592,360.0,0.2,0.0,60.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.0042036504305367
0.000496562182437,50.6,0.0,0.0,2946.5,3949.0,1,1974.5,1.0,2.0,1.3402341761411845,1.0,0.5,1.0,8.0,0.0,0.0,0.0029864731060813,0.3952569169960474,0.0,0.2,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.0106756711200242
0.0002458420578287,90.0,0.0,0.0,1605.0,399.0,1,199.5,1.0,2.0,0.2485981308411215,1.0,0.5,1.0,8.0,0.0,0.0,0.0005355723241164,0.2222222222222222,0.0,0.2,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.0010784808745435
0.0024976327304772,6.6,0.8400000000000001,0.0001894334501106,6449.0,37349.0,1,18674.5,1.0,2.0,5.791440533416034,1.0,0.5,1.0,8.0,0.0016569623373722,18.35168098036149,0.0129801566132371,1.0,2370.0,0.2,0.0,331.8,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,0.100970362443702
0.0005278318412807,23.5,0.8400000000000001,0.0699009430908345,6499.0,10823.9,20,3249.5,1.0,2.0,1.0,0.6004305287373313,0.5,1.0,8.0,0.0095961988430013,43.177026885331706,0.0022225919462883,0.851063829787234,874530.0,0.2,0.0,122434.2,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.0175694274935385
9.631054923842432e-05,37.5,0.8400000000000001,3.596837660329039e-05,399.0,1298.6666666666667,3,499.5,1.0,2.0,2.5037593984962405,0.7692505133470225,0.5,1.0,8.0,0.0038327160544119,11.373810844629284,0.0055987768034386,0.5333333333333333,450.0,0.2,0.0,63.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.0027005411977233
0.0001838655940006,44.6,0.6599999999999999,0.0007889063934988,1661.0,2084.8571428571427,7,830.5,1.0,2.0,1.0,0.796697272851857,0.5,1.0,8.0,0.007539870519501,19.126990577525728,0.0022225919462883,0.4484304932735425,9870.0,0.2,0.0,1085.7,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.0044902144209651
9.005661746969548e-05,63.7,0.6599999999999999,7.193675320658077e-06,399.0,544.0,1,272.0,1.0,2.0,1.363408521303258,1.0,0.5,1.0,8.0,0.0055301623847075,3.625420552604762,0.0030385032867663,0.3139717425431711,90.0,0.2,0.0,9.9,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.0014704787859786
4.0025163319864655e-05,50.1,0.8400000000000001,0.0003452964153915,1503.5,349.0,1,174.5,1.0,2.0,0.2321250415696707,1.0,0.5,1.0,8.0,0.0413406445858236,20.873215858219204,0.0004985875547415,0.3992015968063872,4320.0,0.2,0.0,604.8000000000001,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.0009433091809452
0.0009963138700761,40.7,0.94,0.000820078986555,999.0,6744.5,2,4745.0,1.0,2.0,9.4994994994995,1.407072429386908,0.5,1.0,8.0,0.0011304388686723,27.423610464194244,0.0213053531461602,0.4914004914004913,10260.0,0.2,0.0,1607.4,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.02565539820459
0.0087455607247081,99.0,0.92,5.754940256526462e-05,849.0,1399.0,1,699.5,1.0,2.0,1.6478209658421672,1.0,0.5,1.0,8.0,0.0063781944520673,14.619047619600549,0.0036770555640772,0.202020202020202,720.0,0.2,0.0,110.4,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.0037819147465099
0.000496562182437,25.0,0.44,2.158102596197423e-05,849.0,5999.0,1,2999.5,1.0,2.0,7.065959952885748,1.0,0.5,1.0,8.0,0.0007113796822866,4.833894070139683,0.015841660367402,0.8,270.0,0.2,0.0,19.8,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.0162177105575553
