actual_price,discount_percentage,rating,rating_count,category_median_price,brand_avg_price,brand_product_count,manufacturing_cost,quality_tier,price_to_cost_ratio,price_to_category_median_ratio,price_to_brand_avg_ratio,complexity_score,technology_level,feature_count,value_score,brand_strength,premium_index,price_elasticity,estimated_units_sold,seasonal_relevance,is_new_release,rating_x_count,category_Audio,category_Cameras,category_Climate Control,category_Computers,category_Home Entertainment,category_Home Improvement,category_Home Office,category_Kitchen Appliances,category_Mobile Accessories,category_Smartwatches,brand_tier_mid-range,price_segment_budget,price_segment_mid-range,price_segment_premium,product_type_input_device,is_price_outlier,discounted_price
0.0001525959351569,28.0,0.8,0.0076804473506892,3142.0,1299.0,5,899.5,1.0,2.0,0.5725652450668364,1.3849114703618168,0.5,1.0,8.0,0.0159619136370523,32.28737259843663,0.0012629312795166,0.7142857142857143,96090.0,0.2,0.0,12812.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,0.0048632882952965
7.754875393223778e-05,46.2,0.82,0.1083703208139403,3142.0,699.0,1,349.5,1.0,2.0,0.2224697644812221,1.0,0.5,1.0,8.0,0.0421078250341683,43.94675041594987,0.0004769098845436,0.4329004329004329,1355820.0,0.2,0.0,185295.4,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,0.0018895110361334
0.0027474147653202,23.4,0.62,4.316205192394846e-05,1749.0,33700.0,1,16850.0,1.0,2.0,19.268153230417383,1.0,0.5,1.0,8.0,0.0003675966547044,8.96015244947811,0.0432375723788715,0.8547008547008548,540.0,0.2,0.0,55.8,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,0.0911055322448966
0.0001961233002673,53.1,0.78,0.0118288001189354,2011.19,3460.75,8,749.5,1.0,2.0,0.7453298793251756,0.4331431048183197,0.5,1.0,8.0,0.0119554526333615,33.16444014481158,0.0016508160319693,0.3766478342749529,147990.0,0.2,0.0,19238.7,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,0.0040522581337065
0.000211117727076,49.6,0.8,2.3978917735526925e-06,1142.0,3434.76,1,1717.38,1.0,2.0,3.0076707530647986,1.0,0.5,1.0,8.0,0.0030386427716603,0.0,0.0067301398967245,0.5,30.0,0.2,0.0,4.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,0.0092854572857042
0.0001213262763133,71.6,0.0,0.0,2889.0,567.0,1,283.5,1.0,2.0,0.1962616822429906,1.0,0.5,1.0,8.0,0.0,0.0,0.0004180684698358,0.2793296089385475,0.0,0.2,0.0,0.0,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,0.0015326577650339
0.0002964363658377,25.0,0.8400000000000001,0.0002757575539585,2889.0,3599.0,1,1799.5,1.0,2.0,1.245759778470059,1.0,0.5,1.0,8.0,0.0077030893185414,19.92871493912565,0.0027743626905955,0.8,3450.0,0.2,0.0,483.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,0.009729469264836
4.0025163319864655e-05,45.8,0.6,4.795783547105385e-06,1399.0,362.25,4,189.5,1.0,2.0,0.2709077912794853,1.04623878536922,0.5,1.0,8.0,0.0253017003041063,2.079441541679836,0.0005856611467136,0.4366812227074236,60.0,0.2,0.0,6.0,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,0.0010244121971042
7.129482216350892e-05,58.3,0.8800000000000001,1.4387350641316156e-05,2099.0,538.396,5,249.99,1.0,2.0,0.2381991424487851,0.9286473153589552,0.5,1.0,8.0,0.0422048567820916,7.883741664603442,0.0005122249008684,0.3430531732418525,180.0,0.2,0.0,26.4,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,0.0013514736269347
0.0009656070650917,47.1,0.0,0.0,3142.0,4597.117647058823,17,4098.5,1.0,2.0,2.6088478676002547,1.7830737930416758,0.5,1.0,8.0,0.0,0.0,0.0058347175386419,0.4246284501061571,0.0,0.2,0.0,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,0.0221598582081375
0.0001838655940006,66.7,0.6,2.3978917735526925e-06,2299.0,999.0,1,499.5,1.0,2.0,0.4345367551109177,1.0,0.5,1.0,8.0,0.0157741034892463,0.0,0.0009530348305831,0.2998500749625187,30.0,0.2,0.0,3.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,0.0027005411977233
0.0002464049116879,26.3,0.0,0.0,449.0,764.95,20,1474.5,1.0,2.0,6.567928730512249,3.855153931629518,0.5,1.0,8.0,0.0,0.0,0.0147234991289439,0.7604562737642585,0.0,0.2,0.0,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,0.0079722372480578
0.0004817403641451,32.7,0.0,0.0,3142.0,4338.090909090909,22,2613.5,1.0,2.0,1.6635900700190962,1.2049078983214234,0.5,1.0,8.0,0.0,0.0,0.0037124597722146,0.6116207951070336,0.0,0.2,0.0,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,0.0141306596083973
0.0002273929591109,37.8,0.78,3.836626837684308e-05,1999.0,2149.0,2,1149.5,1.0,2.0,1.1500750375187594,1.0697999069334574,0.5,1.0,8.0,0.0077479779821374,10.813096016735146,0.0025595348572446,0.5291005291005292,480.0,0.2,0.0,62.4,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,0.0062150052312797
0.0024972574945711,57.5,0.86,0.001436337172358,1399.0,7932.333333333333,3,8499.5,1.0,2.0,12.150822015725518,2.143001218641005,0.5,1.0,8.0,0.0008085609150656,27.49962487189643,0.0272580041750783,0.3478260869565217,17970.0,0.2,0.0,2575.7,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,0.0459554831491857
7.729859666148863e-05,53.7,0.82,0.0054599995683794,2889.0,3490.833333333333,6,299.5,1.0,2.0,0.2073381793007961,0.1715922654571496,0.5,1.0,8.0,0.0451808632146697,31.695517670861328,0.0004429370104243,0.37243947858473,68310.0,0.2,0.0,9335.7,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,0.0016191676489368
5.8786958626051216e-05,30.0,0.2,2.3978917735526925e-06,1338.0,699.0,1,349.5,1.0,2.0,0.5224215246636771,1.0,0.5,1.0,8.0,0.004373497531145,0.0,0.0011503504572949,0.6666666666666666,30.0,0.2,0.0,1.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,0.0018895110361334
0.0002651667069941,33.7,0.86,0.0039157572662115,1749.0,2202.75,4,1424.5,1.0,2.0,1.628930817610063,1.2933832709113608,0.5,1.0,8.0,0.006031367116161,31.812148599773,0.0036346441035241,0.5934718100890207,48990.0,0.2,0.0,7021.9,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,0.0077018938608612
