discounted_price,actual_price,discount_percentage,rating,rating_count,category_median_price,brand_avg_price,brand_product_count,manufacturing_cost,quality_tier,price_to_cost_ratio,price_to_category_median_ratio,price_to_brand_avg_ratio,complexity_score,technology_level,feature_count,value_score,brand_strength,premium_index,price_elasticity,estimated_units_sold,seasonal_relevance,is_new_release,rating_x_count,category_Audio,category_Cameras,category_Climate Control,category_Computers,category_Home Entertainment,category_Home Improvement,category_Home Office,category_Kitchen Appliances,category_Mobile Accessories,category_Smartwatches,brand_tier_mid-range,price_segment_budget,price_segment_mid-range,price_segment_premium,product_type_input_device
0.0008081374873469158,9.005661746969548e-05,80.1,0.8800000000000001,0.012243635395760047,449.0,403.4,5,149.5,1.0,2.0,0.6659242761692651,0.7411998016856718,0.5,1.0,8.0,0.015096552344508187,37.567955030326296,0.0014725375153290476,0.2496878901373283,153180.0,0.2,0.0,22466.4,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0008081374873469158,5.8786958626051216e-05,70.1,0.86,0.001800816721938072,449.0,249.0,2,149.5,1.0,2.0,0.6659242761692651,1.2008032128514057,0.5,1.0,8.0,0.014753448882133,28.472044302585772,0.0014725375153290476,0.2853067047075606,22530.0,0.2,0.0,3229.3,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.02162457830148819,0.0006841801354989365,27.3,0.78,0.0005826877009733043,449.0,4382.333333333333,3,3999.5,1.0,2.0,17.815144766146993,1.8252833346010495,0.5,1.0,8.0,0.0005001787066829654,21.42293962902814,0.03997533163790827,0.7326007326007326,7290.0,0.2,0.0,947.7,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.0010730740067996227,5.8786958626051216e-05,60.3,0.8800000000000001,0.0006378392117650162,449.0,397.0,1,198.5,1.0,2.0,0.8841870824053452,1.0,0.5,1.0,8.0,0.011369947483647226,24.56738375863948,0.0019625730768891465,0.3316749585406301,7980.0,0.2,0.0,1170.4,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0006188971163092678,7.754875393223778e-05,82.4,0.8400000000000001,0.0007745190428575197,449.0,221.5,4,114.5,1.0,2.0,0.5100222717149221,1.0338600451467268,0.5,1.0,8.0,0.01881525450003313,24.26613975753516,0.0011225121142146913,0.2427184466019417,9690.0,0.2,0.0,1356.6,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.0006729657937485958,2.751729978240695e-05,50.1,0.5599999999999999,7.433464498013347e-05,449.0,635.6666666666666,6,124.5,1.0,2.0,0.5545657015590201,0.3917147351861563,0.5,1.0,8.0,0.011535992718895813,9.615164172558408,0.0012225193716759357,0.3992015968063872,930.0,0.2,0.0,86.8,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.24328182489788522,0.007125167003430469,21.1,0.6,4.795783547105385e-06,449.0,106990.0,9,44995.0,1.0,2.0,200.42316258351892,0.8411066454808861,0.5,1.0,8.0,3.4199778392103034e-05,2.079441541679836,0.449960083963154,0.947867298578199,60.0,0.2,0.0,6.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.19732344907445643,0.006061998602746564,24.7,1.0,2.3978917735526925e-06,449.0,106990.0,9,36495.0,1.0,2.0,162.56124721603564,0.6822132909617721,0.5,1.0,8.0,7.027533583379911e-05,0.0,0.36495391512109604,0.8097165991902834,30.0,0.2,0.0,5.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.15947537486692684,0.004686133613626217,21.3,0.78,0.0011893543196821355,449.0,106990.0,9,29495.0,1.0,2.0,131.38084632516703,0.5513599401813254,0.5,1.0,8.0,6.782385954834719e-05,24.205646114227218,0.2949488348982247,0.9389671361502347,14880.0,0.2,0.0,1934.4,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.00043236017914358626,5.8786958626051216e-05,84.0,0.8800000000000001,0.0006833991554625173,449.0,229.5,2,80.0,1.0,2.0,0.3563474387527839,0.6971677559912854,0.5,1.0,8.0,0.02821168219379968,24.870952393182066,0.0007774870759733967,0.238095238095238,8550.0,0.2,0.0,1254.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.0011866182294222117,5.253302685732236e-05,51.2,0.9,0.027081789690504107,449.0,389.0,5,219.5,1.0,2.0,0.977728285077951,1.12853470437018,0.5,1.0,8.0,0.010515847576897787,41.99412100604752,0.0021725883175577605,0.390625,338820.0,0.2,0.0,50823.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.002403163471807091,0.00012132627631333975,55.5,0.78,0.005162660988458947,449.0,635.6666666666666,6,444.5,1.0,2.0,1.979955456570156,1.3985317252228633,0.5,1.0,8.0,0.004500483098714336,29.931008239721013,0.004422751610435768,0.3603603603603603,64590.0,0.2,0.0,8396.699999999999,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0011866182294222117,5.253302685732236e-05,51.2,0.9,0.027081789690504107,449.0,389.0,5,219.5,1.0,2.0,0.977728285077951,1.12853470437018,0.5,1.0,8.0,0.010515847576897787,41.99412100604752,0.0021725883175577605,0.390625,338820.0,0.2,0.0,50823.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0009433091809452357,0.00012132627631333975,82.5,0.76,0.006757259017871487,449.0,349.0,1,174.5,1.0,2.0,0.77728285077951,1.0,0.5,1.0,8.0,0.011170033064489583,30.18637423134277,0.0017225556589821592,0.2424242424242424,84540.0,0.2,0.0,10708.4,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0010514465358238917,5.8786958626051216e-05,61.1,0.9,0.0031676150328631067,449.0,389.0,1,194.5,1.0,2.0,0.8663697104677061,1.0,0.5,1.0,8.0,0.011867498936396216,32.33764937035046,0.001922570173904649,0.3273322422258592,39630.0,0.2,0.0,5944.5,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.00040262240655195583,5.8786958626051216e-05,85.1,0.8400000000000001,0.005894017979392518,449.0,149.0,1,74.5,1.0,2.0,0.33184855233853,1.0,0.5,1.0,8.0,0.028917404567165017,32.78983381852912,0.0007224830843697121,0.2350176263219741,73740.0,0.2,0.0,10323.6,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.0035953778093442733,0.000152595935156984,46.8,1.0,9.59156709421077e-06,449.0,814.6666666666666,3,665.0,1.0,2.0,2.9621380846325165,1.632569558101473,0.5,1.0,8.0,0.0038566892951195724,6.931471805599453,0.006627911637456212,0.4273504273504274,120.0,0.2,0.0,20.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0006188971163092678,7.754875393223778e-05,82.4,0.8800000000000001,0.0018775492586917582,449.0,221.5,4,114.5,1.0,2.0,0.5100222717149221,1.0338600451467268,0.5,1.0,8.0,0.01971121900003471,29.317783862359533,0.0011225121142146913,0.2427184466019417,23490.0,0.2,0.0,3445.2000000000003,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.0011595838907025476,5.8786958626051216e-05,57.1,0.8800000000000001,0.012243635395760047,449.0,403.4,5,214.5,1.0,2.0,0.955456570155902,1.0634605850272685,0.5,1.0,8.0,0.010521839512839042,37.567955030326296,0.0021225846888271384,0.3502626970227671,153180.0,0.2,0.0,22466.4,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0011866182294222117,5.253302685732236e-05,51.2,0.9,0.027081789690504107,449.0,389.0,5,219.5,1.0,2.0,0.977728285077951,1.12853470437018,0.5,1.0,8.0,0.010515847576897787,41.99412100604752,0.0021725883175577605,0.390625,338820.0,0.2,0.0,50823.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0012136525681418755,5.8786958626051216e-05,55.1,0.8,6.714096965947539e-05,449.0,423.5,2,224.5,1.0,2.0,1.0,1.0602125147579693,0.5,1.0,8.0,0.009139236993334578,13.328818040700815,0.002222591946288383,0.3629764065335753,840.0,0.2,0.0,112.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0008892405035059077,4.0025163319864655e-05,52.9,0.8800000000000001,0.0015466401939414867,449.0,329.0,2,164.5,1.0,2.0,0.732739420935412,1.0,0.5,1.0,8.0,0.01371996702434027,28.4647013939014,0.0016225484015209145,0.3780718336483932,19350.0,0.2,0.0,2838.0000000000005,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0016624225908882977,0.00018386559400062827,79.5,0.78,0.00012229248045118733,449.0,814.6666666666666,3,307.5,1.0,2.0,1.3697104677060137,0.7549099836333879,0.5,1.0,8.0,0.006505576381718771,15.33411996762487,0.003052652183216715,0.2515723270440251,1530.0,0.2,0.0,198.9,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0010757774406715893,5.8786958626051216e-05,60.2,0.8,6.714096965947539e-05,449.0,423.5,2,199.0,1.0,2.0,0.8864142538975501,0.9397874852420308,0.5,1.0,8.0,0.010310345251274437,13.328818040700815,0.001967573439762209,0.3322259136212624,840.0,0.2,0.0,112.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0007675859792674197,0.00012132627631333975,85.8,0.8800000000000001,0.00014147561463960886,449.0,284.0,1,142.0,1.0,2.0,0.6325167037861915,1.0,0.5,1.0,8.0,0.015893905461295595,17.94116475318517,0.001397532072233114,0.2331002331002331,1770.0,0.2,0.0,259.6,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.001548878368265709,9.005661746969548e-05,61.8,0.76,0.005982739975013968,449.0,573.0,1,286.5,1.0,2.0,1.2761692650334076,1.0,0.5,1.0,8.0,0.00680338837610273,29.723767231105352,0.0028426369425481003,0.3236245954692557,74850.0,0.2,0.0,9481.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.005944661844083074,0.0002464049116879168,45.0,0.8800000000000001,0.0004532015452014589,449.0,2199.0,1,1099.5,1.0,2.0,4.897550111358575,1.0,0.5,1.0,8.0,0.00205269174670666,23.06368686626243,0.010973226974147297,0.4444444444444444,5670.0,0.2,0.0,831.6,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.0018895110361334753,0.00010875587345819475,61.1,0.9,0.0008776283891202855,449.0,699.0,1,349.5,1.0,2.0,1.556792873051225,1.0,0.5,1.0,8.0,0.006604373513960126,26.561850000306148,0.0034726826645539426,0.3273322422258592,10980.0,0.2,0.0,1647.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0013488242617401955,0.000621640817811648,95.0,0.76,0.06616502770763945,449.0,814.6666666666666,3,249.5,1.0,2.0,1.111358574610245,0.6125204582651391,0.5,1.0,8.0,0.007812307694402534,38.856206106126336,0.002472610089941495,0.2105263157894736,827790.0,0.2,0.0,104853.4,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.004322601520903235,0.009996347078453885,99.0,0.82,0.004707061551483935,449.0,1599.0,1,799.5,1.0,2.0,3.5612472160356345,1.0,0.5,1.0,8.0,0.002630459878209759,31.08713969653349,0.007973009250309955,0.202020202020202,58890.0,0.2,0.0,8048.299999999999,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0013488242617401955,9.005661746969548e-05,66.7,0.9,0.0031436361151275798,449.0,499.0,1,249.5,1.0,2.0,1.111358574610245,1.0,0.5,1.0,8.0,0.009251417006529317,32.30345467693665,0.002472610089941495,0.2998500749625187,39330.0,0.2,0.0,5899.5,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0015380646327778434,9.631054923842433e-05,64.4,0.8400000000000001,0.0007409485580277819,449.0,569.0,1,284.5,1.0,2.0,1.267260579064588,1.0,0.5,1.0,8.0,0.007572395923563422,24.08003336297053,0.002822635491055852,0.3105590062111801,9270.0,0.2,0.0,1297.8,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.005403975069689795,0.000152595935156984,20.0,0.8400000000000001,0.0008008958523665993,449.0,1999.0,1,999.5,1.0,2.0,4.452115812917595,1.0,0.5,1.0,8.0,0.0021554243524300083,24.406792170502143,0.00997315439953485,1.0,10020.0,0.2,0.0,1402.8,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0008892405035059077,0.00012132627631333975,83.5,0.9199999999999999,0.005584689940604221,449.0,389.0,5,164.5,1.0,2.0,0.732739420935412,0.8457583547557841,0.5,1.0,8.0,0.014343601889083004,35.66469364146797,0.0016225484015209145,0.2395209580838323,69870.0,0.2,0.0,10713.4,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0002404163742339719,1.5009436244949246e-05,70.2,0.9,3.596837660329039e-05,449.0,89.0,1,44.5,1.0,2.0,0.198218262806236,1.0,0.5,1.0,8.0,0.051870304339978975,12.186225904959946,0.0004224613119859778,0.2849002849002849,450.0,0.2,0.0,67.5,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.005406651469223042,0.00024646745100560406,50.0,0.8400000000000001,0.03587246093234828,449.0,1999.99,1,999.995,1.0,2.0,4.454320712694877,1.0,0.5,1.0,8.0,0.0021543574120408532,40.37516805641957,0.00997810475877918,0.4,448800.0,0.2,0.0,62832.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.002051717068451459,0.00013383413985079744,65.5,0.8,0.00613620504852134,449.0,635.6666666666666,6,379.5,1.0,2.0,1.6904231625835189,1.194022024121657,0.5,1.0,8.0,0.005406478801063539,31.389487344639157,0.003772704436937676,0.3053435114503817,76770.0,0.2,0.0,10236.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0006378211534130326,0.00012132627631333975,88.2,0.78,0.0003500921989386931,449.0,236.0,1,118.0,1.0,2.0,0.5256124721603563,1.0,0.5,1.0,8.0,0.01695309099473324,19.43606582466251,0.0011575146543261266,0.2267573696145124,4380.0,0.2,0.0,569.4,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.0008946473712498405,0.00011507234454461089,82.6,0.74,0.001925507094162812,449.0,331.0,1,165.5,1.0,2.0,0.7371937639198218,1.0,0.5,1.0,8.0,0.011467533547603272,24.74691244160302,0.0016325491272670392,0.2421307506053269,24090.0,0.2,0.0,2971.1000000000004,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0008081374873469158,8.380268570096662e-05,78.6,0.0,0.0,449.0,635.6666666666666,6,149.5,1.0,2.0,0.6659242761692651,0.470372312532774,0.5,1.0,8.0,0.0,0.0,0.0014725375153290476,0.2544529262086514,0.0,0.2,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0004566910839912838,3.689819743550023e-05,74.0,0.82,0.004505638642505509,449.0,169.0,1,84.5,1.0,2.0,0.376391982182628,1.0,0.5,1.0,8.0,0.02488819730921542,30.9078294975952,0.0008224903418309567,0.2702702702702703,56370.0,0.2,0.0,7703.9,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.5406595508141891,0.015005121032028824,16.7,0.74,2.3978917735526926e-05,449.0,106990.0,9,99995.0,1.0,2.0,445.4120267260579,1.8692401158986824,0.5,1.0,8.0,1.8979717007133116e-05,8.519564844077971,1.0,1.0,300.0,0.2,0.0,37.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.20813718456232203,0.006562313144244872,26.7,0.74,2.877470128263231e-05,449.0,106990.0,9,38495.0,1.0,2.0,171.46993318485522,0.7195999626133284,0.5,1.0,8.0,4.930190419868323e-05,9.1941546042156,0.38495536661334495,0.7490636704119851,360.0,0.2,0.0,44.400000000000006,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.40819129108783553,0.012378469689162706,23.7,0.0,0.0,449.0,106990.0,9,75495.0,1.0,2.0,336.28062360801783,1.4112533881671183,0.5,1.0,8.0,0.0,0.0,0.7549822192199505,0.8438818565400844,0.0,0.2,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.44603936529536514,0.013254020136784745,22.2,0.6599999999999999,1.6785242414868848e-05,449.0,106990.0,9,82495.0,1.0,2.0,367.4610244988864,1.5421067389475651,0.5,1.0,8.0,2.051883061552768e-05,6.421503491882533,0.8249872994428217,0.9009009009009008,210.0,0.2,0.0,23.1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.0005377941001502758,3.37712315511358e-05,66.8,0.8400000000000001,0.004133965417604842,449.0,249.0,2,99.5,1.0,2.0,0.443207126948775,0.7991967871485943,0.5,1.0,8.0,0.021651725027676316,31.30009029513928,0.0009725012280228239,0.2994011976047904,51720.0,0.2,0.0,7240.8,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.0006783726614925286,5.253302685732236e-05,72.1,0.8800000000000001,0.012243635395760047,449.0,403.4,5,125.5,1.0,2.0,0.5590200445434298,0.622211204759544,0.5,1.0,8.0,0.017983542434294616,37.567955030326296,0.00123252009742206,0.2773925104022192,153180.0,0.2,0.0,22466.4,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.001970614052292467,9.631054923842433e-05,54.4,0.9400000000000001,1.918313418842154e-05,449.0,403.4,5,364.5,1.0,2.0,1.623608017817372,1.807139315815568,0.5,1.0,8.0,0.006614036977720837,9.77337524589523,0.0036226935507458094,0.3676470588235294,240.0,0.2,0.0,37.6,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0006351177195410662,2.7454760464719664e-05,52.8,0.82,2.877470128263231e-05,449.0,235.0,1,117.5,1.0,2.0,0.5233853006681515,1.0,0.5,1.0,8.0,0.01789832061811662,10.1881172641308,0.0011525142914530645,0.3787878787878788,360.0,0.2,0.0,49.2,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.0008054340534749493,5.8786958626051216e-05,70.2,0.78,6.714096965947539e-05,449.0,298.0,1,149.0,1.0,2.0,0.6636971046770601,1.0,0.5,1.0,8.0,0.013425937834755184,12.995597589683294,0.0014675371524559852,0.2849002849002849,840.0,0.2,0.0,109.2,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.0008351718260665797,9.005661746969548e-05,79.4,0.8800000000000001,0.012243635395760047,449.0,403.4,5,154.5,1.0,2.0,0.688195991091314,0.7659890927119485,0.5,1.0,8.0,0.014607990779961,37.567955030326296,0.0015225411440596699,0.2518891687657431,153180.0,0.2,0.0,22466.4,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.2243577877941204,0.007000088368055892,25.9,0.8,5.515151079171193e-05,449.0,106990.0,9,41495.0,1.0,2.0,184.83296213808464,0.7756799700906627,0.5,1.0,8.0,4.9445926135765556e-05,12.5419768637166,0.4149575438517184,0.7722007722007722,690.0,0.2,0.0,92.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.0018084080199744833,0.00012132627631333975,66.5,0.76,7.673253675368616e-05,449.0,635.6666666666666,6,334.5,1.0,2.0,1.489977728285078,1.0524383848977452,0.5,1.0,8.0,0.005827117398366015,13.16979643063896,0.003322671778362075,0.3007518796992481,960.0,0.2,0.0,121.6,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0008081374873469158,4.627909508859351e-05,62.6,0.0,0.0,449.0,299.0,1,149.5,1.0,2.0,0.6659242761692651,1.0,0.5,1.0,8.0,0.0,0.0,0.0014725375153290476,0.3194888178913738,0.0,0.2,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.17085953490177735,0.004804958317232065,17.8,0.82,0.000155862965280925,449.0,41850.0,2,31600.5,1.0,2.0,140.75946547884186,1.510179211469534,0.5,1.0,8.0,6.65512467406745e-05,17.11498780657211,0.3160053629566898,1.0,1950.0,0.2,0.0,266.5,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.0012136525681418755,7.129482216350892e-05,62.6,0.8800000000000001,0.0014051645793018777,449.0,449.0,1,224.5,1.0,2.0,1.0,1.0,0.5,1.0,8.0,0.010053160692668036,28.042607074138857,0.002222591946288383,0.3194888178913738,17580.0,0.2,0.0,2578.4,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.007566722167262913,0.00027767457053156107,37.8,0.76,0.0011485901595317397,449.0,4382.333333333333,3,1399.5,1.0,2.0,6.233853006681515,0.6387008442990797,0.5,1.0,8.0,0.0013927622506276752,23.45246227016148,0.013973444697984639,0.5291005291005292,14370.0,0.2,0.0,1820.2,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.0017570427764071216,5.634792523624696e-05,32.3,0.72,0.006752463234324382,598.5,867.6666666666666,6,325.0,1.0,2.0,1.086048454469507,0.749135612754514,0.5,1.0,8.0,0.0075736153945533385,28.59506178220056,0.0024157847464475386,0.6191950464396285,84480.0,0.2,0.0,10137.6,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0020246827297317953,7.754875393223778e-05,42.3,0.8400000000000001,0.0005659024585584354,598.5,749.0,1,374.5,1.0,2.0,1.2514619883040936,1.0,0.5,1.0,8.0,0.0076679906642674,22.948093581107564,0.002787165080734071,0.4728132387706856,7080.0,0.2,0.0,991.2,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0.0016191676489368354,7.104466489275977e-05,49.9,0.86,0.18606681006059472,598.5,1509.2857142857142,7,299.5,1.0,2.0,1.0008354218880535,0.3968764789398959,0.5,1.0,8.0,0.00981647886652596,48.41486598133928,0.0022244676045423553,0.4008016032064128,2327880.0,0.2,0.0,333662.8,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0017002706650958274,4.602893781784436e-05,20.9,0.86,0.18606681006059472,598.5,1509.2857142857142,7,314.5,1.0,2.0,1.0509607351712615,0.4167534311405584,0.5,1.0,8.0,0.009348284325992131,48.41486598133928,0.0023370070997806988,0.9569377990430624,2327880.0,0.2,0.0,333662.8,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0008081374873469158,7.073196830432332e-05,74.9,0.78,0.026609405011114227,598.5,316.4,10,149.5,1.0,2.0,0.4995822890559732,0.945006321112516,0.5,1.0,8.0,0.017836413066882866,36.3262773139522,0.0010990726521589247,0.2670226969292389,332910.0,0.2,0.0,43278.3,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0.0006729657937485958,3.37712315511358e-05,58.4,0.74,0.0009471672505533135,598.5,316.4,10,124.5,1.0,2.0,0.4160401002506265,0.7869785082174463,0.5,1.0,8.0,0.02031966200792144,22.12187733013415,0.0009115068267616862,0.3424657534246575,11850.0,0.2,0.0,1461.5,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
